Date,Time,LocationCode_1,LocationCode_2,LocationCode_3,LocationCode_4,LocationCode_5,LocationCode_6,LocationCode_7,LocationCode_8,LocationCode_9,LocationCode_10,LocationCode_11,LocationCode_12,LocationCode_13,LocationCode_14,LocationCode_15,LocationCode_16,LocationCode_17,Power_1,Power_2,Power_3,Power_4,Power_5,Power_6
2024-01-17,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.19551598937306,220.45797232966964,306.4082816228966,359.80492514863846,371.1179282414201,410.85867138920474
2024-01-17,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.9134088246736,295.23301486228917,280.89323757074874,254.31199029492024,434.87071649888713,360.0606696704515
2024-01-17,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.99828758849867,239.04641959020478,277.796745592531,356.9687343907722,754.9704360873164,654.1677096304071
2024-01-17,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564.4896497551329,688.1622809404356,474.53931452307626,420.94643773644367,686.7272496047544,966.8332412299391
2024-01-17,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564.1619296496102,262.7931914659371,88.22345620813694,24.878788257040505,71.64514671198887,157.52062022564292
2024-01-17,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.66075219944406,100.09686436867482,46.014897506974584,37.22369227680801,33.740391794984816,72.21061701980159
2024-01-19,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.8602318285923,360.53394097686385,402.8481125488078,385.7984758209849,462.4598391201413,459.4302609469862
2024-01-19,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483.8748333049448,441.8601963576221,604.494088552512,1085.6359052310459,1266.6631934651368,1062.5946208035866
2024-01-19,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903.874981805522,894.3489997021585,861.7200879366072,993.4779667737628,1108.56742967921,923.9038870834106
2024-01-19,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608.6193841707134,870.6656331080006,834.8227836662887,711.5003003741042,744.376832205015,1325.2960567241425
2024-01-19,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115.917918878306,634.999252886027,1087.1018777276597,529.734821807363,453.66773928544154,432.31400807049204
2024-01-19,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551.5202595352029,338.90051812191183,642.5427043307834,221.50677728406512,449.2009925644589,206.93280139266417
2024-01-19,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.58592096723909,127.29026294353883,89.80047015560798,66.33517352238432,64.18083163779811,18.778539314814488
2024-01-19,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.54680313440494,77.38414064376697,20.292005598729723,19.87851967178754,11.34028389500142,4.01299255506973
2024-02-08,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.93372374085912,69.47798264158715,103.5151428028551,221.19223185413387,295.4361603524614,444.03570706019406
2024-02-08,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.5592413154422,421.4109584511914,327.1265935660843,360.5706226590277,456.3829300621536,562.4600492862356
2024-02-08,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.0241311176983,244.36459079210337,191.27878622743418,220.9817910354748,292.05099670761325,347.41642172318427
2024-02-13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923.4813386639239,1040.9729199090962,1183.2339195870638,1300.1378954465476,1403.3378068501647,1527.622359616
2024-02-13,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698.553596556419,1751.7853645273015,1781.6263814965687,1776.4588170854458,1747.7012335872362,1744.2468310025422
2024-02-13,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1917.294360853422,1884.9774543642086,1812.0617667277693,1778.2255829463772,1910.5249781100104,1914.838338076749
2024-02-13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701.3003366779724,1563.8786969758041,1543.6648126966845,1149.9967551381083,936.0874789685116,1436.8894947146387
2024-02-13,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.2464064935509,229.2927696457825,191.32016026375183,123.93277869861252,128.24480861038094,190.53892093741936
2024-02-13,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.2815183707116,183.10686385523317,176.77545174552313,113.12227948578132,161.17060525411682,145.17454240235188
2024-02-13,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.88782947013307,78.79964042928809,72.78187759347088,46.41853647329005,54.58527741107202,57.443344036471316
2024-02-13,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8789959887316,36.08694334706387,29.21481409616572,-17.00530694227206,10.11125426669311,43.795263259361185
2024-02-15,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672.3772073903804,1753.1350354148392,1811.328296980751,1808.6783875253846,1847.0406707812965,1828.084014398458
2024-02-19,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423.19303229905313,287.43742106512957,412.55864692952395,834.3647892834666,280.10514528263934,373.20992030327113
2024-02-20,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.574374239332,686.3056480505004,1420.171715058386,1522.1442737094692,1469.4142957776066,1278.9055394623542
2024-02-20,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657.0860233428934,1491.7188337598438,1731.2389979795546,1758.2235777138794,1763.076133511537,1496.7425287577735
2024-02-22,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122.3130041501377,1108.1254972494312,1332.7827769555956,1340.5090181267783,1482.9517891415335,1581.9181070078023
2024-02-24,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.74214920471127,134.58735255193687,105.58662860884084,105.36367438340086,113.93780152089927,144.27529117568577
2024-02-24,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.8138078126541,146.7750755986863,107.35213171763621,133.92335664212382,140.42664954049542,190.78399498123582
2024-02-24,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.63121584749965,113.04556651454084,124.0399791495221,121.9810059177089,119.61095651812057,141.664799955048
2024-02-24,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.65549214647342,79.56190036274904,73.33370755340044,83.58121493454021,86.28128697212445,113.89947715685709
2024-02-24,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.38721668124856,83.40255198503789,82.23462116429205,89.18029803260701,96.5024444798112,74.64179859245587
2024-02-24,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.76970465919384,34.41058187525981,24.172052402430538,15.062873779812492,13.465858688367593,16.615860243863764
2024-02-24,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.556383046133185,18.670004849325597,10.040034468851438,18.167320063459726,12.36687526460257,9.218723680196176
2024-02-24,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7258302906955745,6.7282208097095095,2.1395762072050726,14.20601912359077,8.97961732888159,8.019271384658575
2024-02-26,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.51450066994477,65.41535327178285,85.08990679318724,68.4723511387276,84.917715272909,103.04155403818358
2024-02-26,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.71115925586489,147.92332000809884,139.9011804743861,171.88237964318722,170.43955468283525,225.6457551376804
2024-02-26,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.37186426232067,108.43671164700626,106.72617574346921,61.76037804190909,60.46313173529312,77.42040858009327
2024-02-26,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.25755379789496,47.28433477071613,37.36822254950816,48.55005684847805,47.94310663108285,50.122848292834114
2024-02-26,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0014472785326,42.839033067288845,56.689457566911365,42.01344582055941,53.67082639715835,33.041302917239896
2024-02-26,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.384306667291305,7.176615267913403,10.630270475482169,18.837983917443843,15.93715489696861,5.857938613828629
2024-02-26,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.772702943496589,-5.3572393326431085,-2.59020436077387,7.6775137887101,8.124599698257793,15.60612769098913
2024-02-26,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6636992436300273,-3.7029072427688794,-6.286751163914888,1.7518008510621255,-1.9517237055545404,11.647746336782646
2024-03-02,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.6052515481149,809.5424061787262,345.8329428434085,246.96680752024727,203.79369321534548,208.34119189566664
2024-03-02,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.33019205938695,269.34283937092925,314.5364301535028,395.08656606318436,398.54330560436256,431.57650286988263
2024-03-02,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.09717453943125,158.63034558862367,330.23793903566286,548.4345225037154,342.89567077114174,338.832279392203
2024-03-07,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.74249853079432,64.15079673412001,27.93587263544796,32.2122969068749,48.923725458756266,51.50113888369456
2024-03-07,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.985678917076292,5.342800329074906,10.669775067400906,10.923327261902285,10.388776337251956,-13.94955322793744
2024-03-07,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.082524765493137,3.5235787861912575,-0.13345459621993433,7.1113537417478,2.1733228546572168,5.741238204893184
2024-03-07,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.792263597891479,9.955868979715131,8.978836110771594,-2.1017261891399097,7.644434513120719,1.1681987474232065
2024-03-08,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1390790915698994,14.656799446256885,18.679192221559095,17.18939724263662,5.8891269951425915,12.464581032206974
2024-03-08,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9408550162879035,19.29606168061959,19.254894475698464,14.918188368856192,15.175026319058327,24.673335542645844
2024-03-08,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.36461014099648,39.021229199877084,41.81051521221904,23.674533468253962,32.26535837922636,20.162080141929692
2024-03-08,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.925849037909199,6.679085837760487,15.169503526465434,24.64435626202742,17.8179887928902,3.386526956540817
2024-03-08,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.919401619848699,-10.79120217355821,2.0953335420464407,0.6785743999459743,0.5118326903320589,-3.9239517452201675
2024-03-08,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.3760665316477185,-18.26707724700622,0.8212792196375014,-7.01409286071473,5.9576865464263635,-13.567278632810865
2024-03-08,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.312983082297425,-17.961512439635012,-2.2841445968667684,-16.331839836221267,1.7131859055970862,-11.814544424567778
2024-03-12,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.26656475300484,124.52819521503918,88.56634362165859,108.25276164694756,118.43250967514241,296.1338645723626
2024-03-12,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680.8737543750266,649.9670615631882,456.096799131797,434.34924700409647,326.013544305812,349.3773380287564
2024-03-19,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.774836267844623,33.099456207000884,36.002880204704006,32.43449271793737,37.46597885141925,34.91824083101581
2024-03-19,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.62874312492835,51.60403085809422,38.57542612565805,38.72928196532152,30.12982129654579,20.648610263570355
2024-03-19,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.25295710860757,48.28436070550151,42.42927487193771,49.027011837881204,45.67867276908432,36.74884509701043
2024-03-23,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730.7508202302394,1023.8862414219072,943.5536211349292,1273.793660730556,1287.947430974999,1409.68314487555
2024-03-23,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365.114038407045,1590.974541847572,1545.1087541995637,1620.5820859816154,1340.09672923258,1349.6015252691748
2024-03-23,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1557.761895010177,1634.5936448235625,1553.416179855102,1157.957813697273,1477.7749190439474,1549.4971197515374
2024-03-23,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637.0374779318006,1659.5133117396083,1782.8313882471148,1638.1331245909146,1725.961433539976,1744.5379836907155
2024-03-23,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527.3967423630745,959.9835296501411,926.3995691299609,333.22605342228906,397.0904127177385,504.616450143278
2024-03-25,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070.503127590506,922.6509871339405,1174.3664707725015,1090.0454203358693,1355.5480867949238,1217.2079690122798
2024-03-25,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370.8862069928707,1286.2776427931137,1286.704822057104,1303.0939929044869,1403.144506620609,1568.2954019531485
2024-03-25,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602.7485225228386,1595.440755292951,1575.6435218307222,1655.6423892300795,1744.701175346802,1737.942822699571
2024-03-27,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.94337458261361,121.01552972793466,158.11797391068336,166.19454066732055,271.0631023745647,389.7835509768118
2024-03-27,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579.8714120011107,644.7122390706013,716.5385625519904,673.3721469111681,1055.5722394275044,1036.6249832159542
2024-03-27,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777.7633135876074,755.514901708343,525.2415824412593,494.8528986030518,341.78023835973323,361.97561259574326
2024-03-27,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.44754213949983,251.97883649399932,258.8717590816719,216.74302966395925,236.15371448697988,199.44468167545512
2024-03-27,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.43481380535957,117.5643492981439,87.51353221325941,59.871492332409595,33.819356540277134,42.33175364318552
2024-03-27,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.87578364770628,36.21187097072564,27.17148072435346,30.417087634889825,36.31458278377398,17.31315514446092
2024-03-27,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.44999836923691,23.447486783299933,25.566550176962274,24.811828230692544,36.460899006566976,34.84545039006664
2024-03-27,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.722565275465154,0.20842151815571286,10.516328996299146,-1.0229879024951432,20.198317493760264,41.54102586306896
2024-03-29,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.38258190128502,9.66316026391002,17.12847128655,24.013797549253574,20.002890193568653,5.998913061191687
2024-03-29,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.680347818268768,9.559692151171019,6.998348996951526,10.56583268128433,19.543011469849542,10.831212684085676
2024-03-29,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.28256623855478,4.750625870808019,5.404490224397994,8.959289544500038,13.001188989081705,20.59339111435569
2024-03-29,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.51988712323597,46.61987155444525,39.966893721711,28.815112091576818,50.896772817245335,10.9036442210902
2024-03-29,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.873757644169494,16.005991968834664,11.43824786606342,9.435308184900858,39.06504393128795,18.927258115372165
2024-03-29,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.96234043939234,1.5809048261827814,15.069326370334556,15.662188047070167,19.862852838348886,-3.2487576773756457
2024-03-29,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.473713192211996,2.524366499609364,7.292314870532257,3.386723138027454,19.710760743113752,-5.84252514866213
2024-03-29,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.032063112332506,-0.9008787499933644,-6.603026698937282,-15.861954670304431,-9.781717523408135,-14.095398879278106
2024-04-03,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095.1000109986187,1179.8052770894099,1254.2411080806373,1255.5413801629527,1353.9753238982437,1355.1240346642835
2024-04-03,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360.0817287293423,1404.3762301925117,1393.8954564787518,1378.7448380753713,1345.251369854947,1362.5196175410676
2024-04-03,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517.8690080405822,1494.3920257637692,1536.533782185504,1539.4840182109692,1446.683399156215,1415.8783279748232
2024-04-03,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.1239588437081,1460.6997430255692,1395.8147644674975,1346.7707044968329,1158.5434364190992,1004.2779089002954
2024-04-03,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169.3325893868014,1144.8597102958538,1227.9659094739438,1187.7407021407332,1071.5867952190497,1207.9051811427382
2024-04-03,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209.6274095277895,1112.0304417028608,794.3553222033995,690.6707857673251,538.7406463897928,539.6395821554124
2024-04-03,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710.404219611712,487.8644348819946,230.97614120795004,190.4994657032166,211.0304272746661,156.6354602153509
2024-04-03,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.24604194839554,55.512641949913174,92.27364562217079,63.96740953878195,52.52037223552689,32.87972386187328
2024-04-20,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.89124053059835,55.38792810288804,64.32256191498676,18.324318717867833,61.50783712942788,44.13088717300581
2024-04-24,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.886818357016649,4.515871837919526,7.368917899078641,4.612581429859228,2.6744674548908622,30.194233009586046
2024-04-24,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.545071578592735,1.314598379985592,0.7976145834162905,10.694379949338396,-2.957951591086277,7.043383371129933
2024-04-24,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.859662819476198,9.539272226996552,13.074314506003958,20.40892983868028,48.30218825010909,24.705848347711747
2024-04-24,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.969858214658823,7.7184574654358045,5.512486390502529,26.505394656713303,16.076273090007884,20.812138965760294
2024-04-24,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.698959194906344,7.36319279044352,1.4807604250260717,9.66118341802672,-0.4429467866298693,12.366742098987771
2024-04-25,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.57715271797005,81.45926476885307,57.739957968015396,51.81719097880926,58.520389982930325,81.86943727454222
2024-04-26,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.34253205480942,161.15907427392048,186.44253192931538,232.4735027746246,280.1121489915845,603.0635098820011
2024-04-26,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551.6294995534704,290.90241430258214,266.62184449074226,325.2585828043251,193.35494160217712,207.01023675276343
2024-04-28,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.4431057973828,347.14572858947673,134.37813254923466,61.11102347702127,76.4582495026543,99.37214195090337
2024-04-28,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.25962727780355,130.10703881160026,346.0448636457096,457.21830024282747,706.6003450241338,507.57482237619683
2024-04-28,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627.0030407932286,852.4046316594963,742.5069474104727,356.63760509125916,202.04989752541925,288.1537239783159
2024-04-28,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.9298894976052,289.09379138995206,226.55515103516402,237.3288592844125,215.0827302516714,158.67431268511575
2024-04-28,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.40469806279369,45.61705484222774,67.2640684688921,52.011752734117955,26.79467850360072,45.3216839882317
2024-04-28,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.975472033982655,49.85866455195828,68.40778035010524,52.98244856741448,124.2643120634483,113.71720446485163
2024-04-28,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.95728762555325,311.92629600139395,206.66726209940762,117.93183781315356,72.40446534963169,104.21713805411592
2024-04-28,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.2737964768409,70.70125009933169,54.06382081697273,18.674168093226964,8.915827459688,8.117567266036298
2024-04-30,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933.7951806546208,1039.1089984093105,1139.4489309614823,1176.940684495881,1159.1595263185657,1142.3506719833742
2024-04-30,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161.3291657281254,973.8704278848381,1212.576620271642,1271.873339711983,1101.6936641501097,1168.2264427472533
2024-04-30,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394.85502914639,1245.3599410213035,1559.6579892811806,1632.3311629781797,1598.0523954792413,1480.8696441446325
2024-04-30,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893.907642362521,1389.4316177711291,743.8586592954059,1409.1392954336009,1417.5204364183867,935.578254732042
2024-04-30,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891.2392785351317,829.3698930763619,922.3700516020544,1132.2319144187863,931.3684373943496,851.5808814019377
2024-04-30,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906.7755625361167,656.4720500694531,438.91706216449677,303.4563631973667,249.0559072181992,322.3201210801082
2024-04-30,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.4307529008562,34.0992713989032,72.8483066441565,75.15442542221837,69.32588679205676,32.85087017630008
2024-04-30,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.75503336247292,41.61074129416824,25.880323420837502,17.4150880813575,28.40006345734802,14.626365823208912
2024-05-01,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.2932728740034,90.40352201733533,173.33333812173774,214.38359872033035,163.68803437824175,205.35738300641438
