Date,Time,LocationCode_1,LocationCode_2,LocationCode_3,LocationCode_4,LocationCode_5,LocationCode_6,LocationCode_7,LocationCode_8,LocationCode_9,LocationCode_10,LocationCode_11,LocationCode_12,LocationCode_13,LocationCode_14,LocationCode_15,LocationCode_16,LocationCode_17,Power_1,Power_2,Power_3,Power_4,Power_5,Power_6
2024-02-13,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441.5403137587941,1335.9514953679775,1543.1693644289949,1159.446598035231,1103.169875464722,1037.5266285960183
2024-02-13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023.3499614479127,818.5977426943713,906.5832957196905,886.0423859422956,758.4789110830262,659.7438810650932
2024-02-13,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.0012058948424,359.7076601799304,312.78771076577493,318.8474237260669,282.3663461849124,387.277952881193
2024-02-13,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.73104486088397,250.5827361277186,252.1571337308215,172.52686771920705,148.3552899201546,302.12825560674156
2024-02-13,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.04456790379123,281.2183041915518,226.06322715235635,96.05340631768131,87.50631929887251,182.4513625580367
2024-02-13,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.34402363087239,181.73198020175633,172.90734897968017,94.56947668309775,61.22375167183716,148.78781195058679
2024-02-15,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048.5268075558433,1163.770535749118,1298.6671423552987,1236.9678590913945,1223.2657472379392,1148.6677873964911
2024-02-19,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.4583114439077,301.493909086021,289.52012769145756,260.32169738323336,338.8454048687516,317.34891031154865
2024-02-20,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.1566581187748,580.0572124238323,739.5629494514413,807.0634958341027,889.3378469471813,1139.4939366930316
2024-02-20,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882.2220665749189,836.780694853364,1030.9535011712417,1010.5599620200999,932.3214415038664,991.1797763741098
2024-02-22,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644.4196005142129,589.869907376462,773.5488943375145,802.1403754704304,805.9315913070326,1035.5633922937
2024-02-24,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.35438799309537,129.76952722417528,181.63922298525324,185.6272895454828,150.34134323766418,299.7962622614722
2024-02-24,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.28711729869644,340.5872083968009,344.22188471735626,278.2255115485476,273.4687568563578,448.06370332827976
2024-02-24,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.0542196593254,287.2133681239529,241.08474646220722,195.2428497903476,184.3710944051456,258.6611492822558
2024-02-24,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.70609432924778,202.83009984327657,136.1950636192727,119.25247294110174,109.13145682139769,139.28580561768592
2024-02-24,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.33995350990568,155.70288466972588,130.64868420188003,103.81245206365082,54.300397200327765,62.41542823624051
2024-02-24,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.12186069594621,72.9324101105531,71.32381459745282,30.231278311496798,-10.40885263793978,14.239188908363195
2024-02-24,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.44735644157622,84.64668611133864,55.101499276385965,39.425067391312524,-9.588204439831353,-8.629695086996502
2024-02-24,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.83618373863024,69.39404467866449,42.737723068815114,23.08827001923459,13.432895263236901,31.893552455576366
2024-02-26,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.69141043433156,111.28812104217921,108.93737380566827,63.02896301462845,44.092193577093155,105.2111768499819
2024-02-26,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.98027094124294,161.30236281419366,192.08664585937498,145.60719432023103,197.33474218906454,259.09652498667344
2024-02-26,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.7852654972441,167.079472675004,115.9990649369708,78.60360869772268,64.54447909359152,117.20386598242098
2024-02-26,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.182228970702,146.51488079110425,87.98696394220588,79.73424117180413,39.38134828186531,79.75830027376783
2024-02-26,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.57699154429794,120.98452319810038,97.64619194424975,63.85588783118766,41.58297085095366,31.57159634624697
2024-02-26,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.77998995906324,98.69904495527815,79.87388170816622,-4.142272027088487,5.5837384667385255,-15.868585322960573
2024-02-26,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.27502964026583,95.81340296090585,64.31312842664663,-0.6909727423526967,-22.922306275185257,35.67244588669349
2024-02-26,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.06597578224543,92.9599976351308,67.15025657611419,5.631419642358771,-11.83955692890762,22.255151901544327
2024-03-02,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.54571341245763,136.08762359261135,227.23457611806793,209.63413361631217,248.13834398306543,311.2300832151596
2024-03-02,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.12551264568128,242.1745579148088,309.67772723301454,309.53099335405267,328.6895320621272,440.7913460306847
2024-03-02,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.8293860714973,280.83416343073395,260.4749523784868,172.37961381742474,299.3119993268464,367.3337063876071
2024-03-07,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.85174736234507,79.51910239253004,102.36971621768781,61.34634995309979,11.184183866687356,89.02601552298563
2024-03-07,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.852714880269374,55.40596949190947,80.6580254998366,21.551447244908182,33.62060571611028,4.08516980816073
2024-03-07,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.08447240224884,10.828852192336285,51.58688101656514,6.938037314982916,5.7004251627018085,15.764418331083117
2024-03-07,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.829124850624932,9.782106894712541,42.490044924339344,3.599435910000702,-29.05047847098219,-18.17112578102249
2024-03-08,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.85396039345564,132.51878493683313,133.75896029283462,83.19678168671507,126.8823615887276,159.1976559997068
2024-03-08,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.954080599467,193.8908777527772,162.15743306088433,137.02340019163103,175.03381894607165,214.86779757634864
2024-03-08,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.4916908492117,225.95900015175707,140.19045760294244,86.50708841690503,134.10257027438328,228.95162980663147
2024-03-08,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.88201921980593,139.49299196452245,131.45167134865454,85.29825148799274,59.45177633689624,75.14120184679847
2024-03-08,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.78099078916199,127.59672021001343,71.252152538856,25.96163814972461,55.09236002014105,89.43502047817533
2024-03-08,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.2577915524517,103.95092394118002,89.39110424091933,27.354288441008194,39.69777845608849,35.805786612474456
2024-03-08,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.65657972381963,130.61973526145766,87.9273243010253,18.795272193316087,17.845880267014326,85.86034407666668
2024-03-12,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.15439254309223,148.42225540377314,249.54680267585096,215.89812988868414,396.68130897131283,376.86030546542895
2024-03-12,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.7536595069145,636.1001937061792,764.0305749248479,710.929849361383,888.820752685212,820.1169012765444
2024-03-19,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.03347954250958,102.59486715380018,76.14037273805287,74.94026990740421,48.27740571609683,31.92565736643221
2024-03-19,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.3290621043726,100.02704782479671,63.68880709801415,43.405597260469115,46.748203074046344,51.359523059513684
2024-03-19,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.55659682123834,79.22775215651417,68.6107627367749,55.415178888119165,3.9607556282776484,38.18499039325708
2024-03-23,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653.3146149539302,680.1329677208273,832.0437884428584,902.845840293405,1041.854315326003,1233.4556817901687
2024-03-23,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042.2565895120852,1038.6158572776842,1264.8145004308287,1258.2850735901907,1153.1867771862444,1238.507545954676
2024-03-23,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334.4082509881086,1056.4600516710907,1291.785116767408,1231.4941916785465,1210.784635781678,1194.4140864227281
2024-03-23,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450.1284847615357,1257.590342829785,1343.5398525922678,1242.14017184101,1233.5544841780036,1276.1082342988816
2024-03-23,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873.4706824043368,610.0329855755361,574.6668286494827,527.9225621475098,385.82379160151305,347.31382110694506
2024-03-25,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893.4237034760529,834.1007014737584,1034.6803410759894,1121.140844286844,957.363324457089,1165.3342979831139
2024-03-25,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783.3597241637184,760.8245322968355,753.8516246478673,728.3786875488751,597.0192834545553,640.3710784628669
2024-03-25,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923.1858110904731,918.3503562190654,1129.6943276601698,1189.2716862085886,1091.3196524888488,1116.8734207184918
2024-03-27,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.24385278591666,267.96937283133445,295.0212837573313,243.88455556486903,294.4550934113775,444.75703203545845
2024-03-27,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639.4761914065142,647.470551618185,636.9952157227102,560.4631900699073,549.8239077592137,861.9038972640745
2024-03-27,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678.7179469894206,658.030373789171,550.8552530642593,433.78164856976383,324.59748734035395,535.4931552664318
2024-03-27,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.69962954588027,479.6598930373148,340.79316732561324,296.1210347555323,233.3064847211097,206.69916751541814
2024-03-27,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.9358525648722,166.45092988750224,124.85753560003967,135.63305279815253,64.65127393122232,53.24272131125049
2024-03-27,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.62497825062381,86.78165231560226,53.99486557228781,45.46543892830083,2.5767583232714015,32.38396308012431
2024-03-27,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.58118593283687,61.85298917050656,31.513819879703167,33.552095546568424,11.077603356181553,41.177507561902516
2024-03-27,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.7328000747108,55.29350236259726,54.83170862350587,16.8192359243857,22.803998652365973,58.227703040441604
2024-03-29,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.02644216256202,46.98688672251793,78.4975089028706,58.917093507531376,108.30944986743606,123.34187765477792
2024-03-29,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.61047973927721,45.67279139040218,68.82105675941375,36.939262790072874,69.22748246951268,80.62019593612614
2024-03-29,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.64340247942356,21.5412747006229,40.012996768116,30.184129004747515,78.52498922844369,93.32191719091331
2024-03-29,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.09961692187194,45.85812271721251,41.155832292732065,22.041434972535903,81.71996920727338,82.76666850444647
2024-03-29,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.83911839571978,42.393498794677505,30.3637800113237,58.50632448098282,32.64080333441243,16.811946407016645
2024-03-29,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.96543196583144,39.176195039742915,23.097489815477193,27.201005975388878,41.49091164156906,34.16284113751496
2024-03-29,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.90396259282349,38.955656571302974,47.90131518033821,36.163012411939285,16.32557059172874,5.786019355723695
2024-03-29,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.12713268143732,30.25225020645064,49.02240802937093,13.527050776404934,25.06107008789647,16.16080475859774
2024-04-03,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.2533889463994,1126.3625135517557,1248.011037650043,1353.2130999521905,1284.5068430035176,1362.394394786955
2024-04-03,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466.3745409450491,1403.539314806006,1458.6809187027854,1496.1944645077124,1385.2192417006086,1367.4457905815493
2024-04-03,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528.8765964254546,1541.2634089626686,1497.899789469352,1522.2070733385606,1499.982032493713,1567.6408622910606
2024-04-03,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558.9988816153675,1449.1796971979275,1466.3174094878389,1295.1795337029469,1195.4936144256021,1092.7555667998665
2024-04-03,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197.5152324107437,1042.7750980905594,1127.0966540823651,1216.0051278508358,1029.9282837667756,1081.443456193196
2024-04-03,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259.268997242156,1114.7635821711388,767.5781040987783,616.2626652656465,514.9075241443466,518.6252455021946
2024-04-03,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708.195985059553,449.0928161119196,215.22294608456275,176.5889876210127,149.8370705040753,133.1157186739825
2024-04-03,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.67653534684166,74.08589951576806,87.30748306417304,73.37547255899436,46.5734071714105,35.38665731943425
2024-04-20,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.24112054238395,32.167211632387975,47.28669325907205,39.711150737548586,59.06412390765055,26.709411092177795
2024-04-24,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.746420423298815,14.38145798215664,5.21113269530922,7.835325063950318,8.175138053151645,26.29398319114857
2024-04-24,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26793181097715907,7.643453719295307,2.535196585609925,5.599296128739064,6.1128447431766775,16.791934494953452
2024-04-24,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37116439501073,11.590955366538514,17.107238117007878,18.952994835177407,44.79867406821064,22.661143877704642
2024-04-24,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.678251368714033,8.865590851681516,10.562977710831937,13.184583667701673,25.628442304226013,21.56803877670373
2024-04-24,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6292550552896513,4.840472356219802,5.496864885715731,1.6366435503441794,2.438217851794988,12.417652928224275
2024-04-25,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.602728432691308,61.764909151409825,66.87267406911862,67.88361184883951,68.25035187014714,58.31393237021019
2024-04-26,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.6537918169998,113.62902791013177,159.13538141746096,210.93363128284125,275.89702931541456,593.5238751485622
2024-04-26,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531.0382508146265,247.39065254059875,244.50091505298798,310.85126496582996,202.74106847023023,169.9962281251865
2024-04-28,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.40858542905582,343.4386183800763,145.42482940518053,47.70164628049751,39.99161640263231,43.4639143996176
2024-04-28,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.17167887779271,125.29842183161527,392.17253418576263,426.55719440820565,901.422506870312,548.5008815909375
2024-04-28,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564.7927446715939,778.3934273997384,805.6173579824142,398.68420653822545,287.9972496670252,297.69471596225645
2024-04-28,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.9549323735215,318.7625070827309,242.43834805725524,243.4237565658251,242.0035909599069,120.16390147173475
2024-04-28,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.56468365110914,70.91884601840607,65.37629788386104,67.17139929199621,37.70876115852604,51.69306936115329
2024-04-28,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.32975383806979,51.5875512243536,53.06238436188193,94.37610311634437,160.75574961968917,120.34369550955492
2024-04-28,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.9178555148303,326.33691985696436,208.33756322900035,136.87384202656497,101.0849401541305,112.53827894738885
2024-04-28,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.55821943212197,76.3221379903733,47.24810043329768,41.26522162552681,30.081392933416623,13.10475035831001
2024-04-30,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920.8806298731404,1094.5107576744074,1169.314185426362,1258.6500460683073,1185.1663144535062,1196.73578419637
2024-04-30,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094.2435954694768,925.7545371921179,1200.46594151761,1443.0892942826406,1433.9382012315598,1240.554029568233
2024-04-30,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237.0878911883829,1289.3879632680753,1506.8683489281304,1591.6562490593212,1636.2410674545363,1507.4741916264607
2024-04-30,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846.2614674335854,1458.4632095640015,780.4998939095116,1447.914928059393,1463.4156229254872,953.2726919295686
2024-04-30,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851.1283376614167,684.5634273831422,937.2726779464763,1167.192747314833,1084.9382833238678,985.1293640108105
2024-04-30,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788.2559393901277,620.3832005135455,382.0843214241394,289.78357398598257,228.43636303712708,326.9672652648489
2024-04-30,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.47691340687892,63.0047952056594,46.34924752527228,40.2535259259704,21.41764957343272,9.577651529194432
2024-04-30,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.84897057887988,11.639112528096268,-2.2909930231267506,28.370582612056577,4.1466641856186435,24.588086985302578
2024-05-01,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.8638408568542,133.40905900083007,179.0211601141413,190.2286277762932,185.93252343695536,310.70846405631517
2024-05-01,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.1525372999651,295.80881634852767,437.7369260098877,468.9299399411361,370.3661442798481,326.4996182321039
2024-05-01,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.76715314443885,63.16875734202011,129.88173410943634,146.0203390829743,86.78692666791572,124.6885987809767
